restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,categoria_preco,faixa_preco,latitude,longitude,fonte
3906251,César's Restaurant,"Av. Antonio Gil y 16 de Marzo Main Square, Puerto Villamil 200250 Equador",Isabela ,3.5,260,$$ - $$$,R$ 32 - R$ 240,-0.9572409987449646,-90.9666748046875,https://www.tripadvisor.com.br/Restaurant_Review-g1732554-d3906251-Reviews-Cesar_s_Restaurant-Puerto_Villamil_Isabela_Galapagos_Islands.html
12718472,Galapagonia Sushi Bar,"Charles Binford y 12 de febrero Esquina Del Ministerio Del Turismo, 200350 Equador",Santa Cruz ,5.0,21,$$$$,R$ 53 - R$ 426,-0.7450000047683716,-90.31277465820312,https://www.tripadvisor.com.br/Restaurant_Review-g297532-d12718472-Reviews-Galapagonia_Sushi_Bar-Santa_Cruz_Galapagos_Islands.html
7216256,Parrilladas San Jose,"Vicente Rocafuerte and Gabriel Garcia Moreno, 120506 Equador",San Cristobal ,4.5,36,$$ - $$$,indef,0.0,0.0,https://www.tripadvisor.com.br/Restaurant_Review-g297530-d7216256-Reviews-Parrilladas_San_Jose-San_Cristobal_Galapagos_Islands.html
2314363,Rincon del Alma,"Avenida Charles Darwin between Avenida Baltra and Islas Plaza, Puerto Ayora 200350 Equador",Santa Cruz ,4.0,77,$$ - $$$,R$ 16 - R$ 106,-0.746749997138977,-90.31270599365234,https://www.tripadvisor.com.br/Restaurant_Review-g297533-d2314363-Reviews-Rincon_del_Alma-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html
13204855,Creperia El Puerto,"Av 12 de Febrero e Ignacio Hernandez Esquina, 010559 Equador",San Cristobal ,5.0,16,indef,indef,-0.902758002281189,-89.6115951538086,https://www.tripadvisor.com.br/Restaurant_Review-g297530-d13204855-Reviews-Creperia_El_Puerto-San_Cristobal_Galapagos_Islands.html
14792218,Ukku Acai Bar,"Av. Charles Darwin, 200350 Equador",Santa Cruz ,4.5,22,$,R$ 11 - R$ 43,-0.7423459887504578,-90.31281280517578,https://www.tripadvisor.com.br/Restaurant_Review-g297532-d14792218-Reviews-Ukku_Acai_Bar-Santa_Cruz_Galapagos_Islands.html
12975430,Nativo Bar Y Cafe,"Avenida Charles Darwin Malecon, Puerto Baquerizo Moreno 200150 Equador",San Cristobal ,4.0,31,$$ - $$$,R$ 32 - R$ 186,-0.9019330143928528,-89.61211395263672,https://www.tripadvisor.com.br/Restaurant_Review-g297531-d12975430-Reviews-Nativo_Bar_Y_Cafe-Puerto_Baquerizo_Moreno_San_Cristobal_Galapagos_Islands.html
9720383,Sol y Luna,Puerto Ayora Equador,Santa Cruz ,4.0,35,$,indef,-0.7459480166435242,-90.31452941894533,https://www.tripadvisor.com.br/Restaurant_Review-g297533-d9720383-Reviews-Sol_y_Luna-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html
7303941,Omg Moments,"Avenida Charles Darwin entre Marchena y Piqueros, 200350 Equador",Santa Cruz ,4.5,29,$$ - $$$,indef,0.0,0.0,https://www.tripadvisor.com.br/Restaurant_Review-g297532-d7303941-Reviews-Omg_Moments-Santa_Cruz_Galapagos_Islands.html
13996971,Palm Beach Restaurant,"Av. Escalecias y Tero Real, Puerto Villamil 200103 Equador",Isabela ,5.0,12,$$ - $$$,R$ 16 - R$ 160,-0.9560570120811462,-90.96508026123048,https://www.tripadvisor.com.br/Restaurant_Review-g1732554-d13996971-Reviews-Palm_Beach_Restaurant-Puerto_Villamil_Isabela_Galapagos_Islands.html
