restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,faixa_preco,latitude,longitude,fonte
7862759,Bar E Restaurante Portal de Ouro Preto,"Rua Padre Rolim 2140 Pituba, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,5,indef,-20.38298988342285,-43.50468444824219,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d7862759-Reviews-Bar_E_Restaurante_Portal_de_Ouro_Preto-Ouro_Preto_State_of_Minas_Gerais.html
6010870,Cavernas Lanches,"Rua Nossa Senhora Dos Prazeres, nº586 Lavras Novas/Ouro Preto - MG, Lavras Novas, Ouro Preto, Minas Gerais 35400 Brasil",Lavras Novas ,4.5,4,indef,-20.47834587097168,-43.512393951416016,https://www.tripadvisor.com.br/Restaurant_Review-g2613515-d6010870-Reviews-Cavernas_Lanches-Lavras_Novas_Ouro_Preto_State_of_Minas_Gerais.html
5392165,Bar Do Rosario,"Rua Bernardo Guimaraes 82 Vl Conrado, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,3.5,11,indef,-20.38386344909668,-43.51115036010742,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5392165-Reviews-Bar_Do_Rosario-Ouro_Preto_State_of_Minas_Gerais.html
5746773,Pizzaria Dom Silverio,"Avenida Juscelino Kubitschek, 814 Vl Itacolomi, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,5,indef,-20.40109634399414,-43.50649642944336,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5746773-Reviews-Pizzaria_Dom_Silverio-Ouro_Preto_State_of_Minas_Gerais.html
8217404,Pastelaria Do Vitinho,"Rua Jose Trindade 315 Bauxita, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,6,indef,-20.398990631103516,-43.51210021972656,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8217404-Reviews-Pastelaria_Do_Vitinho-Ouro_Preto_State_of_Minas_Gerais.html
12667899,Empório Café Colonial,"Rua Senador Rocha Lagoa 159, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,5,US$ 1 - US$ 9,-20.384700775146484,-43.5052490234375,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d12667899-Reviews-Emporio_Cafe_Colonial-Ouro_Preto_State_of_Minas_Gerais.html
5359984,Restaurante e Lanchonete Kairos,"Rodovia do Contorno SN Braz Cubas, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,5.0,4,indef,-20.295970916748047,-43.6450309753418,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5359984-Reviews-Restaurante_e_Lanchonete_Kairos-Ouro_Preto_State_of_Minas_Gerais.html
10194257,Cumadre Hamburgueria,"Rua Professor Geraldo Nunes 535, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,3.5,14,indef,-20.406829833984375,-43.524269104003906,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d10194257-Reviews-Cumadre_Hamburgueria-Ouro_Preto_State_of_Minas_Gerais.html
5930712,Restaurante e Lanchonete POSTO PEDROSA,"Rodovia dos Incofidentes, Cachoeira do Campo, Ouro Preto, Minas Gerais 35410-000 Brasil",Cachoeira do Campo ,3.5,10,indef,-20.360389709472656,-43.659278869628906,https://www.tripadvisor.com.br/Restaurant_Review-g3844566-d5930712-Reviews-Restaurante_e_Lanchonete_POSTO_PEDROSA-Cachoeira_do_Campo_Ouro_Preto_State_of_Mi.html
10518407,Pesque Pague Varandão,"Rua Pasto Limpo, Santa Rita de Ouro Preto, Ouro Preto, Minas Gerais 35409-000 Brasil",Santa Rita de Ouro Preto ,4.5,3,US$ 4 - US$ 19,-20.536680221557617,-43.544898986816406,https://www.tripadvisor.com.br/Restaurant_Review-g3845586-d10518407-Reviews-Pesque_Pague_Varandao-Santa_Rita_de_Ouro_Preto_Ouro_Preto_State_of_Minas_Gerais.html
12558298,Barzim Da Esquina,"Rua Alvarenga 810, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,4,indef,-20.381019592285156,-43.51839065551758,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d12558298-Reviews-Barzim_Da_Esquina-Ouro_Preto_State_of_Minas_Gerais.html
5740752,Ouro Grill,"Praca Tancredo Neves 661 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,4,indef,-20.40509033203125,-43.50442886352539,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5740752-Reviews-Ouro_Grill-Ouro_Preto_State_of_Minas_Gerais.html
10400287,Japa Uai,"Rua Sao Jose 201 Restaurante o Sótão, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,3.5,17,US$ 15 - US$ 60,-20.385108947753906,-43.507225036621094,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d10400287-Reviews-Japa_Uai-Ouro_Preto_State_of_Minas_Gerais.html
8245443,Restaurante Tempero Mineiro,"Rua Coronel Serafim 65 Barra, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,5.0,3,indef,-20.389318466186523,-43.50039291381836,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8245443-Reviews-Restaurante_Tempero_Mineiro-Ouro_Preto_State_of_Minas_Gerais.html
8243882,Lanchonete Ouvidor,"Rua Claudio Manoel 6 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,3.5,7,indef,-20.38555908203125,-43.50345993041992,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8243882-Reviews-Lanchonete_Ouvidor-Ouro_Preto_State_of_Minas_Gerais.html
5329011,Bar Do Waltinho,"Praca Felipe dos Santos 39 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,6,indef,-20.38667106628418,-43.501304626464844,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5329011-Reviews-Bar_Do_Waltinho-Ouro_Preto_State_of_Minas_Gerais.html
5869523,O Pub,"Rua Largo Do Rosario, 91 - Rosario, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,5,indef,-20.384199142456055,-43.509979248046875,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5869523-Reviews-O_Pub-Ouro_Preto_State_of_Minas_Gerais.html
7873826,Mestre Lanches,"Rua Joao Pedro Da Silva, 35 Bauxita, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,4,indef,-20.402008056640625,-43.51081085205078,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d7873826-Reviews-Mestre_Lanches-Ouro_Preto_State_of_Minas_Gerais.html
5367493,Restaurante Merlo,"Rodovia Dos Inconfidentes, SN Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,4,indef,-20.40254020690918,-43.504920959472656,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5367493-Reviews-Restaurante_Merlo-Ouro_Preto_State_of_Minas_Gerais.html
9824890,Sabor De Minas,"Rua Sao Jose 214, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,4,indef,-20.38520050048828,-43.50743865966797,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d9824890-Reviews-Sabor_De_Minas-Ouro_Preto_State_of_Minas_Gerais.html
5685908,Bar Ponte Dos Contos,"Rua Sao Jose 201 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,5,indef,-20.38521957397461,-43.507301330566406,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5685908-Reviews-Bar_Ponte_Dos_Contos-Ouro_Preto_State_of_Minas_Gerais.html
2389451,Vide Gula,"Rua Senador Rocha Lagoa 79, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,6,indef,-20.38479995727539,-43.50450897216797,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d2389451-Reviews-Vide_Gula-Ouro_Preto_State_of_Minas_Gerais.html
5357294,Keller,"Rua Teixeira Amaral 83 Guanabara, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,4,indef,-20.38456916809082,-43.507511138916016,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5357294-Reviews-Keller-Ouro_Preto_State_of_Minas_Gerais.html
5868344,Bar e Restaurante Talismã ,"Av. Américo Rennê Giannetti, 1250, Saramenha, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,3,indef,-20.403709411621094,-43.52152633666992,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5868344-Reviews-Bar_e_Restaurante_Talisma-Ouro_Preto_State_of_Minas_Gerais.html
10701245,Restaurante Tripui,"Rodovia dos inconfidentes, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,4.0,4,indef,-20.370849609375,-43.5760383605957,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d10701245-Reviews-Restaurante_Tripui-Ouro_Preto_State_of_Minas_Gerais.html
8288167,Comercial Ribeiro e Vieira Generos Alimenticios Ltda,"Rua Xavier Da Veiga 89 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,5,indef,-20.388708114624023,-43.502655029296875,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8288167-Reviews-Comercial_Ribeiro_e_Vieira_Generos_Alimenticios_Ltda-Ouro_Preto_State_of_Minas_Ge.html
5868952,Triunpho,"R. Donato Da Fonseca, 2 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,5,indef,-20.384532928466797,-43.50986099243164,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5868952-Reviews-Triunpho-Ouro_Preto_State_of_Minas_Gerais.html
5689452,Beijinho Doce,"Praca Cel Ramos, 50 Cachoeira Do Campo, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,5,indef,-20.38690948486328,-43.509220123291016,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5689452-Reviews-Beijinho_Doce-Ouro_Preto_State_of_Minas_Gerais.html
4532524,Restaurante Do Toninho,"R Donato da Fonseca 2 Rosário, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,3.5,9,indef,-20.384532928466797,-43.50986099243164,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d4532524-Reviews-Restaurante_Do_Toninho-Ouro_Preto_State_of_Minas_Gerais.html
5869481,Restaurante Tempero da Mamãe,"Rua Joao Pedro Da Silva, 427. Bauxita, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,3,indef,-20.400339126586914,-43.511749267578125,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5869481-Reviews-Restaurante_Tempero_da_Mamae-Ouro_Preto_State_of_Minas_Gerais.html
7873824,Trailler Phone Lanches,"Rua Senador Rocha Lagoa 36 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,4,indef,-20.384458541870117,-43.50534439086914,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d7873824-Reviews-Trailler_Phone_Lanches-Ouro_Preto_State_of_Minas_Gerais.html
8201445,Vila Rica Buffet,"Rua Alberto Magalhaes 118 Bauxita, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,3,indef,-20.402008056640625,-43.507266998291016,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8201445-Reviews-Vila_Rica_Buffet-Ouro_Preto_State_of_Minas_Gerais.html
7857569,Bar Alvarenga,"Rua Alvarenga 359 Cabecas, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,5,indef,-20.382570266723633,-43.51464080810547,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d7857569-Reviews-Bar_Alvarenga-Ouro_Preto_State_of_Minas_Gerais.html
5356945,Janela Do Rosario,"Rua Gabriel dos Santos 16 Vl Rio Branco, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,4,indef,-20.382238388061523,-43.50993347167969,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5356945-Reviews-Janela_Do_Rosario-Ouro_Preto_State_of_Minas_Gerais.html
5386777,Bar e Restaurante Hora Extra,"Rua Alberto Magalhaes 314 Imperial, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,3,indef,-20.401880264282227,-43.507179260253906,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5386777-Reviews-Bar_e_Restaurante_Hora_Extra-Ouro_Preto_State_of_Minas_Gerais.html
8246642,Bar E Restaurante Lavras Lanches,"Rua da Fonte 82 Lavras Novas, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,5.0,2,indef,-20.353410720825195,-43.67731857299805,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8246642-Reviews-Bar_E_Restaurante_Lavras_Lanches-Ouro_Preto_State_of_Minas_Gerais.html
5345503,Lanchonete e Restaurante Ki-Delicia,"Rua S Cosme 60 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,3,indef,-20.38422966003418,-43.49412155151367,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5345503-Reviews-Lanchonete_e_Restaurante_Ki_Delicia-Ouro_Preto_State_of_Minas_Gerais.html
5392492,Pizzaria Monique Lanches,"Rua Niteroi 931 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,3,indef,-20.36149024963379,-43.71527099609375,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5392492-Reviews-Pizzaria_Monique_Lanches-Ouro_Preto_State_of_Minas_Gerais.html
8192586,Mundico's Bar,"Praça Felipe dos Santos 220 Centro, Cachoeira do Campo, Ouro Preto, Minas Gerais 35410-000 Brasil",Cachoeira do Campo ,5.0,2,indef,-20.35161590576172,-43.662296295166016,https://www.tripadvisor.com.br/Restaurant_Review-g3844566-d8192586-Reviews-Mundico_s_Bar-Cachoeira_do_Campo_Ouro_Preto_State_of_Minas_Gerais.html
5655363,Padaria e Lanchonete Tia Ketti,"Rua Joao Pedro Da Silva, 141 Vl Itacolomy, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,4,indef,-20.40151023864746,-43.510948181152344,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5655363-Reviews-Padaria_e_Lanchonete_Tia_Ketti-Ouro_Preto_State_of_Minas_Gerais.html
5868947,Taj,"R. Br. De Camargos, 126, Lj 18, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,4.5,3,indef,-20.383567810058594,-43.50315475463867,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5868947-Reviews-Taj-Ouro_Preto_State_of_Minas_Gerais.html
13998571,Sa Chica,"Rua Joao Lopes Pinheiro 43 B Bauxita, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,2,indef,-20.398849487304688,-43.50722122192383,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d13998571-Reviews-Sa_Chica-Ouro_Preto_State_of_Minas_Gerais.html
5337920,Milenium - Self Service - Scotch Bar,"Praca Reinaldo Alves de Brito 31 Botafogo, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,4,indef,-20.384370803833008,-43.50579071044922,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5337920-Reviews-Milenium_Self_Service_Scotch_Bar-Ouro_Preto_State_of_Minas_Gerais.html
5868923,Boca de Cena,"R. Alto Do Campo, 410, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,5.0,2,indef,-20.472999572753906,-43.518428802490234,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5868923-Reviews-Boca_de_Cena-Ouro_Preto_State_of_Minas_Gerais.html
5332549,Bar e Lanchonete Berimbal,"Rua Padre Rolim 757 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,4,indef,-20.37835121154785,-43.51572036743164,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5332549-Reviews-Bar_e_Lanchonete_Berimbal-Ouro_Preto_State_of_Minas_Gerais.html
21506821,Sushi Fūmi,"Rua Alvarenga, 703, bairro Cabeças, Ouro Preto, Minas Gerais, Brasil, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,5.0,1,indef,-20.383520126342773,-43.5128288269043,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d21506821-Reviews-Sushi_Fumi-Ouro_Preto_State_of_Minas_Gerais.html
5679313,Bar Du Leu,"Rua Sete de Setembro 321 Cachoeira Do Campo, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,3,indef,-20.34623908996582,-43.668609619140625,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5679313-Reviews-Bar_Du_Leu-Ouro_Preto_State_of_Minas_Gerais.html
8193433,Restaurante E Choperia Do Momento,"Largo Marilia de Dirceu 41 Antonio Dias, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,3,indef,-20.317020416259766,-43.6858024597168,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8193433-Reviews-Restaurante_E_Choperia_Do_Momento-Ouro_Preto_State_of_Minas_Gerais.html
9846574,Bistro Fundo de Curral,"Estrada do Capanema Distrito Maracuja, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,2,US$ 4 - US$ 6,-20.387588500976562,-43.503448486328125,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d9846574-Reviews-Bistro_Fundo_de_Curral-Ouro_Preto_State_of_Minas_Gerais.html
8239580,Restaurante Espaco Nobre,"Rua Benedito Rodrigues 170 Cs Nossa Senhora Do Carmo, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,2,indef,-20.406740188598633,-43.49639129638672,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8239580-Reviews-Restaurante_Espaco_Nobre-Ouro_Preto_State_of_Minas_Gerais.html
5868998,Nova Opção,"R. N.S. Dos Prazeres, 226 Lavras Novas, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,2,indef,-20.408611297607422,-43.49277114868164,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5868998-Reviews-Nova_Opcao-Ouro_Preto_State_of_Minas_Gerais.html
7862761,Restaurante Frazao,"Avenida Perimetral SN Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,2,indef,-20.40411949157715,-43.509300231933594,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d7862761-Reviews-Restaurante_Frazao-Ouro_Preto_State_of_Minas_Gerais.html
8202913,Itacolomi Lanches,"Rua Ana Natalina Rocha, 25 Lj 1 Vila Itacolomi, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,2,indef,-20.40191078186035,-43.50532150268555,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8202913-Reviews-Itacolomi_Lanches-Ouro_Preto_State_of_Minas_Gerais.html
5684022,Bar Gabiais,"Avenida Perimetral 370 Bauxita, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,2,indef,-20.404390335083008,-43.508140563964844,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5684022-Reviews-Bar_Gabiais-Ouro_Preto_State_of_Minas_Gerais.html
8176833,Rei Da Empada,"Avenida Pedro Aleixo 1129 B Cachoeira Do Campo, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,4.0,3,indef,-20.3997802734375,-43.504878997802734,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8176833-Reviews-Rei_Da_Empada-Ouro_Preto_State_of_Minas_Gerais.html
19382619,Hotel Toffolo,"R. São José, 72, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,5.0,1,indef,-20.384279251098633,-43.50664138793945,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d19382619-Reviews-Hotel_Toffolo-Ouro_Preto_State_of_Minas_Gerais.html
5679233,Bar Dos Goianos,"Praca Cel Ramos, SN Cachoeira Do Campo, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,3,indef,-20.386550903320312,-43.510475158691406,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5679233-Reviews-Bar_Dos_Goianos-Ouro_Preto_State_of_Minas_Gerais.html
10892561,A Nave Mega Pizza,"Praca Juvenal dos Santos 54, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,2,indef,-20.38726043701172,-43.50790023803711,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d10892561-Reviews-A_Nave_Mega_Pizza-Ouro_Preto_State_of_Minas_Gerais.html
5736882,Mini-Satelite,"Rua Jose De Araujo Dias, 1 S Cristovao, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,3,indef,-20.403362274169922,-43.510108947753906,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5736882-Reviews-Mini_Satelite-Ouro_Preto_State_of_Minas_Gerais.html
5372867,Gastro 58,"Rua Sao Francisco de Assis 58 Zona Rural, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,3,indef,-20.38637924194336,-43.50226974487305,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5372867-Reviews-Gastro_58-Ouro_Preto_State_of_Minas_Gerais.html
8216408,Bar Do Zezinho,"Rua Jose Diogo Dos Santos 34 Cs a At Das Dores, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,4.5,2,indef,-20.390750885009766,-43.49769973754883,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8216408-Reviews-Bar_Do_Zezinho-Ouro_Preto_State_of_Minas_Gerais.html
5680816,Bar e Lanchonete Beira Rio,"Praca Cel Ramos, 16 Cachoeira Do Campo, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,3,indef,-20.356704711914062,-43.680015563964844,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5680816-Reviews-Bar_e_Lanchonete_Beira_Rio-Ouro_Preto_State_of_Minas_Gerais.html
7873827,Lanchonete Do Ponto,"Rua Irmaos Kennedy 471 Cabecas, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,3,indef,-20.38051986694336,-43.51787185668945,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d7873827-Reviews-Lanchonete_Do_Ponto-Ouro_Preto_State_of_Minas_Gerais.html
5868342,Bar e Restaurante Saramenha,"Av. Américo Rennê Giannetti, 1324, Saramenha, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,4.5,2,indef,-20.403709411621094,-43.52152633666992,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5868342-Reviews-Bar_e_Restaurante_Saramenha-Ouro_Preto_State_of_Minas_Gerais.html
5757451,Sonia Bar,"Rua Xavier Da Veiga, 506 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,3.5,5,indef,-20.386720657348633,-43.50516891479492,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5757451-Reviews-Sonia_Bar-Ouro_Preto_State_of_Minas_Gerais.html
4534440,Restaurante Camineto Gril,"Rua João Pedro Silva, 155 C A Vila Samarco, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,4.5,2,indef,-20.40142059326172,-43.51100158691406,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d4534440-Reviews-Restaurante_Camineto_Gril-Ouro_Preto_State_of_Minas_Gerais.html
4534182,Restaurante Costela & Cia,"R Álvares Cabral 489 Centro, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,3.5,5,indef,-20.378950119018555,-43.486541748046875,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d4534182-Reviews-Restaurante_Costela_Cia-Ouro_Preto_State_of_Minas_Gerais.html
5869607,Restaurante e Pousada Dona Maria,"Rua Nossa Senhora Dos Prazeres, 352, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,4.5,2,indef,-20.476797103881836,-43.518821716308594,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5869607-Reviews-Restaurante_e_Pousada_Dona_Maria-Ouro_Preto_State_of_Minas_Gerais.html
8250586,Restaurante Frangoeza,"Rua Dos Inconfidentes 185 Anexo Barra, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,4.0,3,indef,-20.390689849853516,-43.50423049926758,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8250586-Reviews-Restaurante_Frangoeza-Ouro_Preto_State_of_Minas_Gerais.html
4528435,Restaurante Capamate,"R Álvares Machado 26 Centro, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,4.5,2,indef,-20.380523681640625,-43.51094055175781,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d4528435-Reviews-Restaurante_Capamate-Ouro_Preto_State_of_Minas_Gerais.html
7873841,Lanchonete Satisfaz,"Rua Heli Coelho Neto 100 Novo Horizonte, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,2,indef,-20.403358459472656,-43.501949310302734,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d7873841-Reviews-Lanchonete_Satisfaz-Ouro_Preto_State_of_Minas_Gerais.html
5682089,Bar e Lanchonete Ponto Zero,"Avenida Juscelino Kubitschek, 52 Vl Itacolomi, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,2,indef,-20.396831512451172,-43.501895904541016,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5682089-Reviews-Bar_e_Lanchonete_Ponto_Zero-Ouro_Preto_State_of_Minas_Gerais.html
5698276,Casa De Brincar,"Rua Alvarenga 519 Cabecas, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,4,indef,-20.381750106811523,-43.51581954956055,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5698276-Reviews-Casa_De_Brincar-Ouro_Preto_State_of_Minas_Gerais.html
5869604,Vista Real,"Rua Nossa Senhora Dos Prazeres, 677, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,5.0,1,indef,-20.47637176513672,-43.51908874511719,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5869604-Reviews-Vista_Real-Ouro_Preto_State_of_Minas_Gerais.html
8306078,Alto Astral,"Rua Antonio de Albuquerque N 328, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,2,indef,-20.386009216308594,-43.50802993774414,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8306078-Reviews-Alto_Astral-Ouro_Preto_State_of_Minas_Gerais.html
14009820,Arena da Coruja,"Rodovia dos Inconfidentes, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,5.0,1,US$ 1 - US$ 9,-20.394004821777344,-43.4840087890625,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d14009820-Reviews-Arena_da_Coruja-Ouro_Preto_State_of_Minas_Gerais.html
5763423,Toca De Coelho,"Rua Professor Honorio Esteves 126 Cabecas, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,4,indef,-20.382789611816406,-43.51313018798828,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5763423-Reviews-Toca_De_Coelho-Ouro_Preto_State_of_Minas_Gerais.html
14015900,Caldo Quente Farinha Nele,"Rua Clodomiro de Oliveira 88 Em frente à Escola Dom Veloso, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,5.0,1,indef,-20.387338638305664,-43.50825881958008,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d14015900-Reviews-Caldo_Quente_Farinha_Nele-Ouro_Preto_State_of_Minas_Gerais.html
