restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,categoria_preco,faixa_preco,latitude,longitude,fonte
6131405,"Naoki","Avenida Vitacura 3875, Santiago 7630358 Chile",Santiago ,4.5,1128,$$$$,indef,-33.40049362182617,-70.59227752685547,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d6131405-Reviews-Naoki-Santiago_Santiago_Metropolitan_Region.html
6529842,"La Fabbrica","Avda. Ossa 123, Nunoa Mall Plaza Egaña, Santiago Chile",Santiago ,4.5,1612,$$ - $$$,R$ 25 - R$ 74,-33.45197296142578,-70.5705795288086,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d6529842-Reviews-La_Fabbrica-Santiago_Santiago_Metropolitan_Region.html
3843350,"Peumayen Ancestral Food","Barrio Bellavista Constitucion 136 Providencia, Santiago, Santiago 7530222 Chile",Santiago ,4.5,2773,$$$$,R$ 94 - R$ 188,-33.43280792236328,-70.63494873046875,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d3843350-Reviews-Peumayen_Ancestral_Food-Santiago_Santiago_Metropolitan_Region.html
12950301,"Lorenza Bistro","Avenida Alonso De Cordova 3854, Santiago 7630448 Chile",Santiago ,4.5,1977,$$ - $$$,R$ 34 - R$ 202,-33.402339935302734,-70.59232330322266,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d12950301-Reviews-Lorenza_Bistro-Santiago_Santiago_Metropolitan_Region.html
2410244,"Cafe Med","Av Presidente Kennedy 5741 Santiago Marriott Hotel, Santiago 8320000 Chile",Santiago ,4.5,278,$$ - $$$,indef,-33.400291442871094,-70.57423400878906,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d2410244-Reviews-Cafe_Med-Santiago_Santiago_Metropolitan_Region.html
3547430,"Carrer Nou","Jose Miguel Claro 1802 Providencia, Santiago Chile",Santiago ,4.5,705,$$ - $$$,indef,-33.445552825927734,-70.6168212890625,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d3547430-Reviews-Carrer_Nou-Santiago_Santiago_Metropolitan_Region.html
1084336,"Matsuri","Avenida Presidente Kennedy # 4601 En el Mandarin Oriental, Santiago 7560994 Chile",Santiago ,4.5,547,$$$$,R$ 123 - R$ 395,-33.403839111328125,-70.5833740234375,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d1084336-Reviews-Matsuri-Santiago_Santiago_Metropolitan_Region.html
10021953,"Uncle Fletch Plaza Nunoa","Jorge Washington 111 Boulevard Plaza Nunoa, Santiago 8320000 Chile",Santiago ,4.5,945,$$ - $$$,R$ 47 - R$ 101,-33.453895568847656,-70.59375762939453,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d10021953-Reviews-Uncle_Fletch_Plaza_Nunoa-Santiago_Santiago_Metropolitan_Region.html
2311987,"Jewel of India","Avenida Manuel Montt 1007 Av. Manuel Montt 1007, Providencia, Santiago 7500982 Chile",Santiago ,4.5,2366,$$$$,indef,-33.43741989135742,-70.61614990234375,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d2311987-Reviews-Jewel_of_India-Santiago_Santiago_Metropolitan_Region.html
8322281,"La Cuisine","General Flores 218 Providencia, Santiago 7500537 Chile",Santiago ,4.5,281,$$ - $$$,R$ 60 - R$ 124,-33.42637252807617,-70.62001037597656,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d8322281-Reviews-La_Cuisine-Santiago_Santiago_Metropolitan_Region.html
5292694,"Uncle Fletch","Dardignac 0192 Corner with Mallinkrodt, Santiago 8320000 Chile",Santiago ,4.5,2545,$$ - $$$,indef,-33.432979583740234,-70.63343811035156,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d5292694-Reviews-Uncle_Fletch-Santiago_Santiago_Metropolitan_Region.html
8755441,"Rooftop Bar The Singular","Merced 294 The Singular Hotels, Barrio Lastarria, Santiago 8320128 Chile",Santiago ,4.5,208,$$$$,indef,-33.437156677246094,-70.64064025878906,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d8755441-Reviews-Rooftop_Bar_The_Singular-Santiago_Santiago_Metropolitan_Region.html
8726920,"040 Restaurante","Antonia Lopez de Bello 040 Entre Pio Nono y Constitucion, Santiago 7530201 Chile",Santiago ,4.5,600,$$$$,R$ 249 - R$ 547,-33.432090759277344,-70.63555908203125,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d8726920-Reviews-040_Restaurante-Santiago_Santiago_Metropolitan_Region.html
3192360,"Bocanariz","Avenue Jose Victorino Lastarria 276 Santiago Historico, Santiago Chile",Santiago ,4.5,6629,$$ - $$$,R$ 123 - R$ 346,-33.438446044921875,-70.64116668701172,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d3192360-Reviews-Bocanariz-Santiago_Santiago_Metropolitan_Region.html
807978,"Pinpilinpausha","Isidora Goyenechea 2900 Las Condes, Santiago 05033080 Chile",Santiago ,4.5,1146,$$$$,R$ 124 - R$ 199,-33.41389083862305,-70.6016616821289,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d807978-Reviews-Pinpilinpausha-Santiago_Santiago_Metropolitan_Region.html
2026329,"Quinoa","Avenida Luis Pasteur 5393 Vitacura, Santiago 7630186 Chile",Santiago ,4.5,594,$$ - $$$,R$ 60 - R$ 124,-33.39509582519531,-70.58195495605469,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d2026329-Reviews-Quinoa-Santiago_Santiago_Metropolitan_Region.html
11849726,"Sabor y Aroma Restaurante","Avenida Raul Labbe # 12559 Lo Barnechea, Santiago 7690554 Chile",Santiago ,4.5,335,$$ - $$$,R$ 199 - R$ 472,-33.36545181274414,-70.51564025878906,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d11849726-Reviews-Sabor_y_Aroma_Restaurante-Santiago_Santiago_Metropolitan_Region.html
13137499,"Holy Moly","Merced 461, Santiago 8320310 Chile",Santiago ,4.5,437,$,R$ 0 - R$ 27,-33.43767166137695,-70.6439437866211,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d13137499-Reviews-Holy_Moly-Santiago_Santiago_Metropolitan_Region.html
7104753,"Barrica 94","Bellavista 052 Local 94 , Patio Bellavista Providencia , Santiago de Chile, Santiago 8320000 Chile",Santiago ,4.5,2086,$$ - $$$,R$ 50 - R$ 149,-33.43434143066406,-70.63499450683594,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d7104753-Reviews-Barrica_94-Santiago_Santiago_Metropolitan_Region.html
7260053,"Sarita Colonia","Loreto 40 Recoleta, Santiago 8420499 Chile",Santiago ,4.5,1500,$$ - $$$,indef,-33.43308639526367,-70.6424789428711,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d7260053-Reviews-Sarita_Colonia-Santiago_Santiago_Metropolitan_Region.html
940625,"Restaurant Japon","Baron Pierre de Coubertin 39, Santiago 8330021 Chile",Santiago ,4.5,583,$$ - $$$,R$ 75 - R$ 298,-33.44033432006836,-70.63507080078125,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d940625-Reviews-Restaurant_Japon-Santiago_Santiago_Metropolitan_Region.html
1036202,"Aqui esta Coco","La Concepcion 236 E-mail Para Reservas Internacionais, Santiago 8320000 Chile",Santiago ,4.5,4609,$$$$,indef,-33.424095153808594,-70.61653900146484,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d1036202-Reviews-Aqui_esta_Coco-Santiago_Santiago_Metropolitan_Region.html
806787,"Como Agua Para Chocolate","Constitucion 88 Barrio Bellavista, Santiago 8320000 Chile",Santiago ,4.5,10998,$$ - $$$,indef,-33.43354797363281,-70.63481903076172,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d806787-Reviews-Como_Agua_Para_Chocolate-Santiago_Santiago_Metropolitan_Region.html
782474,"Centro Cultural La Moneda","Plaza de la Ciudadanía, 26, Centro, Santiago 8320000 Chile",Santiago ,4.5,259,$$ - $$$,indef,-33.44356918334961,-70.65372467041016,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d782474-Reviews-Centro_Cultural_La_Moneda-Santiago_Santiago_Metropolitan_Region.html
968127,"Restaurant Bristol","Alameda 816,, Santiago 8330097 Chile",Santiago ,4.5,296,$$$$,R$ 124 - R$ 497,-33.44351577758789,-70.64834594726562,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d968127-Reviews-Restaurant_Bristol-Santiago_Santiago_Metropolitan_Region.html
2316791,"New Horizon","Merced 565, Santiago Chile",Santiago ,4.5,601,$,indef,-33.43793869018555,-70.64500427246094,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d2316791-Reviews-New_Horizon-Santiago_Santiago_Metropolitan_Region.html
11796160,"La Sanguchera del Barrio","Avenida Andres Bello 2425 Mall Costanera Center, Santiago 8320000 Chile",Santiago ,4.5,276,$$ - $$$,R$ 34 - R$ 68,-33.41798782348633,-70.60636901855469,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d11796160-Reviews-La_Sanguchera_del_Barrio-Santiago_Santiago_Metropolitan_Region.html
13546824,"Gran Refugio","Tomas Andrews, Santiago 7500000 Chile",Santiago ,5.0,61,$$ - $$$,R$ 0 - R$ 123,-33.4418830871582,-70.63238525390625,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d13546824-Reviews-Gran_Refugio-Santiago_Santiago_Metropolitan_Region.html
6546923,"Catae Restaurant","Avenida Presidente Kennedy 4700, Santiago 8320000 Chile",Santiago ,4.5,292,$$$$,indef,-33.402549743652344,-70.58352661132812,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d6546923-Reviews-Catae_Restaurant-Santiago_Santiago_Metropolitan_Region.html
