hotel_id,nome,endereco,cidade,preco,tipo,qtd_quartos,qtd_avaliacoes,nota,categoria,nota_pedestres,restaurantes_perto,atracoes_perto,latitude,longitude,fonte
3874628,Pousada Verde Folhas,"Alameda Jacarandá, 170, Casa Branca, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,9,161,4.5,indef,indef,indef,indef,-20.08840560913086,-44.05232238769531,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d3874628-Reviews-Pousada_Verde_Folhas-Brumadinho_State_of_Minas_Gerais.html
11948170,Pousada Alta Vista,"Rua Fortunato Rodrigues, 200 10 min do Inhotim, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,6,69,4.5,indef,indef,indef,indef,-20.147268295288086,-44.23670196533203,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d11948170-Reviews-Pousada_Alta_Vista-Brumadinho_State_of_Minas_Gerais.html
11869293,Pousada Verde Villas,"Avenida Nossa Senhora do Belo Ramo, 43 Jota, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,8,91,4.5,indef,37,47,1,-20.145488739013672,-44.19697189331055,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d11869293-Reviews-Pousada_Verde_Villas-Brumadinho_State_of_Minas_Gerais.html
7085178,Pousada Villa Arcadia,"Rua Prefeito Maciel Passos 176 Piedade do Paraopeba, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,6,46,4.5,3.0,40,69,4,-20.167314529418945,-44.02092361450195,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d7085178-Reviews-Pousada_Villa_Arcadia-Brumadinho_State_of_Minas_Gerais.html
13338490,Villa Domaso,"Estrada Manoel Delfino Amorim 17, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,indef,9,38,5.0,indef,indef,indef,indef,-20.20359992980957,-44.04024124145508,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d13338490-Reviews-Villa_Domaso-Brumadinho_State_of_Minas_Gerais.html
4093073,Pousada Nossa Fazendinha,"Rodovia Mg 040 48, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,45,161,3.5,indef,indef,indef,indef,-20.124340057373047,-44.2010383605957,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d4093073-Reviews-Pousada_Nossa_Fazendinha-Brumadinho_State_of_Minas_Gerais.html
3941441,Pousada Saumar,"Rua José Sampaio, nº108 Bairro Santa Cruz, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,7,71,4.0,indef,36,43,1,-20.138010025024414,-44.201019287109375,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d3941441-Reviews-Pousada_Saumar-Brumadinho_State_of_Minas_Gerais.html
2506825,Pousada Morada dos Pássaros,"Avenida Casa Branca Casa Branca, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,10,34,4.0,indef,indef,indef,indef,-20.089370727539062,-44.045188903808594,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d2506825-Reviews-Pousada_Morada_dos_Passaros-Brumadinho_State_of_Minas_Gerais.html
9808701,Hostel Moreira,"Rua Cuiaba 300 Santa Efigenia, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Hostel,indef,31,4.5,indef,37,50,0,-20.145421981811523,-44.20728302001953,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d9808701-Reviews-Hostel_Moreira-Brumadinho_State_of_Minas_Gerais.html
9775480,Pousada Jangada dos Tucanos,"Rua Levina Maria da Cruz, 200 Sitio Potenza - Casa Branca, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,7,16,4.5,indef,indef,indef,indef,-20.101015090942383,-44.066707611083984,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d9775480-Reviews-Pousada_Jangada_dos_Tucanos-Brumadinho_State_of_Minas_Gerais.html
7610711,Hostel 70,"Rua Aristides Passos 435, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Hostel,9,98,4.0,2.0,43,52,1,-20.14299774169922,-44.2006721496582,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d7610711-Reviews-Hostel_70-Brumadinho_State_of_Minas_Gerais.html
13478279,Pousada Villarica,"Rua Francisco dos Santos, 272, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,indef,13,5.0,indef,indef,indef,indef,-20.189863204956055,-44.013309478759766,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d13478279-Reviews-Pousada_Villarica-Brumadinho_State_of_Minas_Gerais.html
11824877,Casa Iris de Van Gogh,"Rua Tao, 15 Palhano, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,indef,indef,11,5.0,indef,indef,indef,indef,-20.19444465637207,-43.998817443847656,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d11824877-Reviews-Casa_Iris_de_Van_Gogh-Brumadinho_State_of_Minas_Gerais.html
13987779,Pousada Cantinho do Mundo,"Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,indef,6,5.0,indef,indef,indef,indef,-20.195302963256836,-44.015357971191406,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d13987779-Reviews-Pousada_Cantinho_do_Mundo-Brumadinho_State_of_Minas_Gerais.html
2519151,Pousada Lafevi,"Rua Donatila Henriques da Silva, Nº 179 Bairro Lourdes, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,8,81,3.5,indef,38,53,1,-20.14779281616211,-44.20344161987305,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d2519151-Reviews-Lafevi_Pousada-Brumadinho_State_of_Minas_Gerais.html
2626847,Pousada das Brumas,"Av Hum 350 - Corrego Ferreira, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,12,40,4.0,indef,indef,indef,indef,-20.18687629699707,-44.00999450683594,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d2626847-Reviews-Pousada_Das_Brumas-Brumadinho_State_of_Minas_Gerais.html
10241601,Pousada Estalagem do Vale,"Rua dos Camaras, 109 Casa Branca, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,indef,5,4.5,indef,indef,indef,indef,-20.07758331298828,-44.04677963256836,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d10241601-Reviews-Pousada_Estalagem_do_Vale-Brumadinho_State_of_Minas_Gerais.html
