hotel_id,nome,endereco,cidade,preco,tipo,qtd_quartos,qtd_avaliacoes,nota,categoria,nota_pedestres,restaurantes_perto,atracoes_perto,latitude,longitude,fonte
10060927,"Solar Da Serra Tiradentes","Rua Alvarenga Peixoto 1553 Capote, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,410,indef,indef,240,4.5,indef,indef,indef,indef,-21.102710723876953,-44.153564453125,https://www.tripadvisor.com.br/Hotel_Review-g737098-d10060927-Reviews-Solar_Da_Serra_Tiradentes-Tiradentes_State_of_Minas_Gerais.html
1831009,"Pousada Vivenda","Rua Jose Batista de Carvalho 39, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,651,Pousada,indef,251,4.5,indef,indef,indef,indef,-21.106800079345703,-44.168853759765625,https://www.tripadvisor.com.br/Hotel_Review-g737098-d1831009-Reviews-Pousada_Vivenda-Tiradentes_State_of_Minas_Gerais.html
3730231,"Pousada Solar da Imperatriz","Rua Antonio Teixeira Carvalho 74, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,514,Pousada,indef,191,4.5,indef,indef,indef,indef,-21.11176872253418,-44.16815185546875,https://www.tripadvisor.com.br/Hotel_Review-g737098-d3730231-Reviews-Pousada_Solar_da_Imperatriz-Tiradentes_State_of_Minas_Gerais.html
2662772,"Pouso da Josi","Rua Francisco Pereira de Morais, 113, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,211,indef,indef,240,4.5,indef,indef,indef,indef,-21.11009407043457,-44.16981887817383,https://www.tripadvisor.com.br/Hotel_Review-g737098-d2662772-Reviews-Pouso_da_Josi-Tiradentes_State_of_Minas_Gerais.html
2305172,"Villa Allegra","Rua Serra De São José, 31, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,370,indef,indef,440,4.5,indef,indef,indef,indef,-21.105562210083008,-44.16995620727539,https://www.tripadvisor.com.br/Hotel_Review-g737098-d2305172-Reviews-Villa_Allegra-Tiradentes_State_of_Minas_Gerais.html
1934834,"Pousada da Sirlei","Rua Antônio Teixeira de Carvalho, 113, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,210,Pousada,indef,97,4.5,indef,indef,indef,indef,-21.11222267150879,-44.168609619140625,https://www.tripadvisor.com.br/Hotel_Review-g737098-d1934834-Reviews-Pousada_da_Sirlei-Tiradentes_State_of_Minas_Gerais.html
4979079,"Chales Por do Sol","Rua Bernardo de Souza 205, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,257,Chale,indef,207,4.5,indef,indef,indef,indef,-21.10664939880371,-44.158390045166016,https://www.tripadvisor.com.br/Hotel_Review-g737098-d4979079-Reviews-Chales_Por_do_Sol-Tiradentes_State_of_Minas_Gerais.html
12262829,"Pousada o Amanhecer","Rua dos Inconfidentes 477, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,171,Pousada,indef,79,4.5,indef,indef,indef,indef,-21.111038208007812,-44.16957092285156,https://www.tripadvisor.com.br/Hotel_Review-g737098-d12262829-Reviews-Pousada_o_Amanhecer-Tiradentes_State_of_Minas_Gerais.html
3870878,"Pousada Casa de Violeta","Praça das Mercês, 100, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,238,Pousada,indef,80,4.5,indef,indef,indef,indef,-21.109085083007812,-44.17280578613281,https://www.tripadvisor.com.br/Hotel_Review-g737098-d3870878-Reviews-Casa_de_Violeta_Pousada-Tiradentes_State_of_Minas_Gerais.html
1806906,"Pousada Don Quixote","Rua Francisco Pereira de Morais 69, Tiradentes, Minas Gerais Brasil",Tiradentes ,429,Pousada,indef,372,4.5,indef,indef,indef,indef,-21.110212326049805,-44.170040130615234,https://www.tripadvisor.com.br/Hotel_Review-g737098-d1806906-Reviews-Pousada_Don_Quixote-Tiradentes_State_of_Minas_Gerais.html
2347735,"Pousada Bárbara Bela","Rua Herculano José dos Santos, 67, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,295,Pousada,indef,175,4.5,indef,indef,indef,indef,-21.117895126342773,-44.16788864135742,https://www.tripadvisor.com.br/Hotel_Review-g737098-d2347735-Reviews-Pousada_Barbara_Bela-Tiradentes_State_of_Minas_Gerais.html
6527889,"Pousada Joaninha","Rua Maria Ferreira Barbosa 307, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,190,Pousada,indef,70,4.5,indef,indef,indef,indef,-21.11127471923828,-44.166786193847656,https://www.tripadvisor.com.br/Hotel_Review-g737098-d6527889-Reviews-Pousada_Joaninha-Tiradentes_State_of_Minas_Gerais.html
1983495,"Pousada Xica da Silva","Avenida Governador Israel Pinheiro 400 Estação, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,524,Pousada,indef,215,4.5,indef,indef,indef,indef,-21.11782455444336,-44.1691780090332,https://www.tripadvisor.com.br/Hotel_Review-g737098-d1983495-Reviews-Xica_da_Silva_Pousada-Tiradentes_State_of_Minas_Gerais.html
7258020,"Pousada da Trilha","Rua Idilberto Andrade 889, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,305,Pousada,indef,65,4.5,indef,indef,indef,indef,-21.1016788482666,-44.16986846923828,https://www.tripadvisor.com.br/Hotel_Review-g737098-d7258020-Reviews-Pousada_da_Trilha-Tiradentes_State_of_Minas_Gerais.html
8538475,"Pouso Mariazinha","Rua Joaquim Ramalho 417, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,161,indef,indef,42,4.5,indef,indef,indef,indef,-21.11178207397461,-44.1662483215332,https://www.tripadvisor.com.br/Hotel_Review-g737098-d8538475-Reviews-Pouso_Mariazinha-Tiradentes_State_of_Minas_Gerais.html
2534166,"Pousada Richard Rothe","Rua Padre Toledo, 124, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,265,Pousada,indef,61,4.0,indef,indef,indef,indef,-21.110673904418945,-44.1772575378418,https://www.tripadvisor.com.br/Hotel_Review-g737098-d2534166-Reviews-Pousada_Richard_Rothe-Tiradentes_State_of_Minas_Gerais.html
3339010,"Pousada Villa Real","Rua Antônio Teixeira Carvalho, 127, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,286,Pousada,indef,102,4.0,indef,indef,indef,indef,-21.1126651763916,-44.169010162353516,https://www.tripadvisor.com.br/Hotel_Review-g737098-d3339010-Reviews-Pousada_Villa_Real-Tiradentes_State_of_Minas_Gerais.html
2212160,"Pousa Alforria","Rua Custodio Gomes 286, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,724,indef,indef,90,4.5,indef,indef,indef,indef,-21.106496810913086,-44.17388916015625,https://www.tripadvisor.com.br/Hotel_Review-g737098-d2212160-Reviews-Pouso_Alforria-Tiradentes_State_of_Minas_Gerais.html
7184448,"Pousada Casa das Fontes","Rua Idilberto Andrade 803, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,476,Pousada,indef,78,5.0,indef,indef,indef,indef,-21.09969139099121,-44.170631408691406,https://www.tripadvisor.com.br/Hotel_Review-g737098-d7184448-Reviews-Pousada_Casa_das_Fontes-Tiradentes_State_of_Minas_Gerais.html
7205381,"Pouso Tiradentes","Rua Manoel Morais Batista Junior 512, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,343,indef,indef,70,3.5,indef,indef,indef,indef,-21.108163833618164,-44.166282653808594,https://www.tripadvisor.com.br/Hotel_Review-g737098-d7205381-Reviews-Pouso_Tiradentes-Tiradentes_State_of_Minas_Gerais.html
9463690,"Pousada Solar Das Gerais","Rua Padroeiro Santo Antonio,194, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,257,Pousada,indef,100,4.0,indef,indef,indef,indef,-21.1083927154541,-44.17034912109375,https://www.tripadvisor.com.br/Hotel_Review-g737098-d9463690-Reviews-Pousada_Solar_Das_Gerais-Tiradentes_State_of_Minas_Gerais.html
2312539,"Pousada Chafariz","Rua Do Chafariz, 120 - Tiradentes, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,443,Pousada,indef,152,4.0,indef,indef,indef,indef,-21.107961654663086,-44.17631530761719,https://www.tripadvisor.com.br/Hotel_Review-g737098-d2312539-Reviews-Pousada_Chafariz_das_4_Estacoes-Tiradentes_State_of_Minas_Gerais.html
4510610,"Pousada Recanto das Araras","Estrada Real 4000 Caminho Velho - Candonga, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,281,Pousada,indef,62,4.0,indef,indef,indef,indef,-21.119110107421875,-44.197265625,https://www.tripadvisor.com.br/Hotel_Review-g737098-d4510610-Reviews-Pousada_Recanto_das_Araras-Tiradentes_State_of_Minas_Gerais.html
1731685,"Arraial Velho Pousada Temática","Rua Barbara Heliodora,10, Tiradentes, Minas Gerais Brasil",Tiradentes ,231,Pousada,indef,224,4.0,indef,indef,indef,indef,-21.10685157775879,-44.17009353637695,https://www.tripadvisor.com.br/Hotel_Review-g737098-d1731685-Reviews-Pousada_Tematica_Arraial_Velho-Tiradentes_State_of_Minas_Gerais.html
1466948,"Pousada Pé da Serra","Rua Nicolau Panzera 51 Centro, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,569,Pousada,indef,88,4.0,indef,indef,indef,indef,-21.10773468017578,-44.174190521240234,https://www.tripadvisor.com.br/Hotel_Review-g737098-d1466948-Reviews-Pousada_Pe_da_Serra-Tiradentes_State_of_Minas_Gerais.html
2350662,"Casa de Maria Pousada","Avenida Conde de Assumar, 145, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,224,Pousada,indef,64,4.5,indef,indef,indef,indef,-21.12946891784668,-44.168495178222656,https://www.tripadvisor.com.br/Hotel_Review-g737098-d2350662-Reviews-Casa_de_Maria_Pousada-Tiradentes_State_of_Minas_Gerais.html
5601966,"Pousada Da Serra","Avenida Presidente Castelo Branco, 2935, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,175,Pousada,indef,24,3.0,indef,indef,indef,indef,-21.089723587036133,-44.20215606689453,https://www.tripadvisor.com.br/Hotel_Review-g737098-d5601966-Reviews-Pousada_Da_Serra-Tiradentes_State_of_Minas_Gerais.html
4224897,"Pousada Recanto de Minas","Rua Martins Paolucci 40, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,176,Pousada,indef,144,4.0,indef,indef,indef,indef,-21.11153793334961,-44.17342758178711,https://www.tripadvisor.com.br/Hotel_Review-g737098-d4224897-Reviews-Pousada_Recanto_de_Minas-Tiradentes_State_of_Minas_Gerais.html
23325013,"Chale do Apolinario","Sitio Apolinario na zona Rural Sem numero, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,190,Chale,indef,0,indef,indef,indef,indef,indef,-21.11161231994629,-44.17411422729492,https://www.tripadvisor.com.br/Hotel_Review-g737098-d23325013-Reviews-Chale_do_Apolinario-Tiradentes_State_of_Minas_Gerais.html
14868101,"Pousada Venerando","78 Praca Berco Da Liberdade, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,190,Pousada,indef,3,2.5,indef,indef,indef,indef,-21.11166000366211,-44.168678283691406,https://www.tripadvisor.com.br/Hotel_Review-g737098-d14868101-Reviews-Pousada_Venerando-Tiradentes_State_of_Minas_Gerais.html
3564352,"Pousada Serra do Ouro","Avenida Presidente Castelo Branco 2130, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,208,Pousada,indef,16,4.0,indef,indef,indef,indef,-21.082073211669922,-44.20256042480469,https://www.tripadvisor.com.br/Hotel_Review-g737098-d3564352-Reviews-Pousada_Serra_do_Ouro-Tiradentes_State_of_Minas_Gerais.html
21069346,"Pousada Bruluka","Rua Joana Lucinda Barbosa, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,190,Pousada,indef,2,4.5,indef,indef,indef,indef,-21.106319427490234,-44.167449951171875,https://www.tripadvisor.com.br/Hotel_Review-g737098-d21069346-Reviews-Pousada_Bruluka-Tiradentes_State_of_Minas_Gerais.html
19140384,"Chalés Belo Vale - Tiradentes","Rua Manoel Borba Gato, 490 Parque dos Bandeirantes, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,200,Chale,indef,3,4.0,indef,indef,indef,indef,-21.129899978637695,-44.16695022583008,https://www.tripadvisor.com.br/Hotel_Review-g737098-d19140384-Reviews-Chales_Belo_Vale_Tiradentes-Tiradentes_State_of_Minas_Gerais.html
16664974,"Hospedaria Estrada Real","Rua Frei Veloso, 967, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,171,indef,indef,1,5.0,indef,indef,indef,indef,-21.112102508544922,-44.187957763671875,https://www.tripadvisor.com.br/Hotel_Review-g737098-d16664974-Reviews-Hospedaria_Estrada_Real-Tiradentes_State_of_Minas_Gerais.html
10817882,"Pousada Vivenda dos Anjos","Av Governador Israel Pinheiro, 512 Bairro Varzea de Baixo, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,257,Pousada,indef,2,4.5,indef,indef,indef,indef,-21.126893997192383,-44.17173767089844,https://www.tripadvisor.com.br/Hotel_Review-g737098-d10817882-Reviews-Pousada_Vivenda_dos_Anjos-Tiradentes_State_of_Minas_Gerais.html
3547877,"Pousada Maria Barbosa","Rua Vereador José Inácio Veloso, Cuiabá, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,500,Pousada,indef,110,4.0,indef,indef,indef,indef,-21.114208221435547,-44.16168212890625,https://www.tripadvisor.com.br/Hotel_Review-g737098-d3547877-Reviews-Pousada_Maria_Barbosa_Tiradentes-Tiradentes_State_of_Minas_Gerais.html
12967309,"Caminho dos Sinos","BR 265 KM 250, 5 Zona Rural, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,282,indef,indef,1,5.0,indef,indef,indef,indef,-21.170169830322266,-44.11737823486328,https://www.tripadvisor.com.br/Hotel_Review-g737098-d12967309-Reviews-Caminho_dos_Sinos-Tiradentes_State_of_Minas_Gerais.html
12551184,"Pousada Astral de Minas","Rua Herculano José dos Santos, 12, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,270,Pousada,indef,3,3.5,indef,indef,indef,indef,-21.11775016784668,-44.168663024902344,https://www.tripadvisor.com.br/Hotel_Review-g737098-d12551184-Reviews-Pousada_Astral_de_Minas-Tiradentes_State_of_Minas_Gerais.html
12189789,"Pouso Bem Estar","Rua Francisco Pereira de Moraes, 55, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,267,indef,indef,10,3.0,indef,indef,indef,indef,-21.110645294189453,-44.1699333190918,https://www.tripadvisor.com.br/Hotel_Review-g737098-d12189789-Reviews-Pouso_Bem_Estar-Tiradentes_State_of_Minas_Gerais.html
5601983,"Pousada Recanto Das Pedras","Avenida Israel Pinheiro , N.º 512 Estação, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,305,Pousada,indef,18,3.0,indef,indef,indef,indef,-21.12644386291504,-44.172035217285156,https://www.tripadvisor.com.br/Hotel_Review-g737098-d5601983-Reviews-Pousada_Recanto_Das_Pedras_Tiradentes-Tiradentes_State_of_Minas_Gerais.html
21379347,"Pousada Minas Goias","Rua Antonio Teixeira De Carvalho, 134, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,238,Pousada,indef,5,3.5,indef,indef,indef,indef,-21.11191177368164,-44.169002532958984,https://www.tripadvisor.com.br/Hotel_Review-g737098-d21379347-Reviews-Pousada_Minas_Goias-Tiradentes_State_of_Minas_Gerais.html
