atracao_id,nome,endereco,cidade,nota,qtd_avaliacoes,latitude,longitude,fonte
10108779,Ponte de Antonio Dias - Ouro Preto,"Rua da Conceicao 133, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,5.0,17,-20.386606216430664,-43.50065231323242,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10108779-Reviews-Ponte_de_Antonio_Dias-Ouro_Preto_State_of_Minas_Gerais.html
2389334,Museu da Pharmacia - Ouro Preto,"Rua Costa Sena, 171, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,62,-20.386829376220703,-43.50413131713867,https://www.tripadvisor.com.br/Attraction_Review-g303389-d2389334-Reviews-Museu_da_Pharmacia-Ouro_Preto_State_of_Minas_Gerais.html
2389349,Museu do Aleijadinho - Ouro Preto,"Praça Antônio Dias - sacristia da Matriz N.S. da Conceição, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.0,255,-20.386980056762695,-43.5004997253418,https://www.tripadvisor.com.br/Attraction_Review-g303389-d2389349-Reviews-Aleijadinho_Museum-Ouro_Preto_State_of_Minas_Gerais.html
2389315,Igreja São Francisco de Paula - Ouro Preto,"Rua Henrique Adeodato, s/n, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.0,211,-20.382219314575195,-43.50912094116211,https://www.tripadvisor.com.br/Attraction_Review-g303389-d2389315-Reviews-Sao_Francisco_de_Paula_church-Ouro_Preto_State_of_Minas_Gerais.html
7050530,Igreja Nossa Senhora das Mercês e Misericórdia - Ouro Preto,"Rua Felipe dos Santos 134 Antônio Dias, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.0,106,-20.387529373168945,-43.50143051147461,https://www.tripadvisor.com.br/Attraction_Review-g303389-d7050530-Reviews-Igreja_Nossa_Senhora_das_Merces_e_Misericordia-Ouro_Preto_State_of_Minas_Gerais.html
2389295,Igreja Matriz N S da Conceição - Ouro Preto,"Praça Antônio Dias, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,166,-20.390079498291016,-43.506629943847656,https://www.tripadvisor.com.br/Attraction_Review-g303389-d2389295-Reviews-Our_Lady_of_Conceicao_church-Ouro_Preto_State_of_Minas_Gerais.html
10082918,Largo Marília de Dirceu - Ouro Preto,indef,Ouro Preto,4.0,15,-20.399709701538086,-43.50020980834961,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10082918-Reviews-Largo_Marilia_de_Dirceu-Ouro_Preto_State_of_Minas_Gerais.html
2414761,Cachoeira das Andorinhas - Ouro Preto,"Rua das Andorinhas, s/n Parque Natural Municipal das Andorinhas, Ouro Preto, Minas Gerais 76600-000 Brasil",Ouro Preto,4.5,61,-15.885766983032227,-50.18660354614258,https://www.tripadvisor.com.br/Attraction_Review-g303389-d2414761-Reviews-Andorinhas_Waterfall-Ouro_Preto_State_of_Minas_Gerais.html
6406925,Casa Da Opera - Ouro Preto,"Rua Brigadeiro Musqueira Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.0,50,-20.385631561279297,-43.504981994628906,https://www.tripadvisor.com.br/Attraction_Review-g303389-d6406925-Reviews-Casa_Da_Opera-Ouro_Preto_State_of_Minas_Gerais.html
4127534,Teatro de Ouro Preto,"Rua Diogo de Vasconcelos, 328, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,102,-20.385833740234375,-43.504825592041016,https://www.tripadvisor.com.br/Attraction_Review-g303389-d4127534-Reviews-Ouro_Preto_Theater-Ouro_Preto_State_of_Minas_Gerais.html
