hotel_id,nome,endereco,cidade,preco,tipo,qtd_quartos,qtd_avaliacoes,nota,categoria,nota_pedestres,restaurantes_perto,atracoes_perto,latitude,longitude,fonte
20146955,Diamantina Maravilhosa,"Rua Jogo da Bola 119AB, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,indef,indef,0,indef,indef,93,47,15,-18.24857521057129,-43.597347259521484,https://www.tripadvisor.com.br/Hotel_Review-g303380-d20146955-Reviews-Diamantina_Maravilhosa-Diamantina_State_of_Minas_Gerais.html
5544310,Pousada Do Cedro,"Rua Prof Paulino Guimarães Júnior, 176 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,indef,0,indef,indef,89,17,5,-18.239919662475586,-43.601566314697266,https://www.tripadvisor.com.br/Hotel_Review-g303380-d5544310-Reviews-Pousada_Do_Cedro-Diamantina_State_of_Minas_Gerais.html
5543505,Hotel Dália,"Praça Juscelino Kubitschek, 25 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Hotel,indef,0,indef,indef,87,42,6,-18.249116897583008,-43.59902572631836,https://www.tripadvisor.com.br/Hotel_Review-g303380-d5543505-Reviews-Hotel_Dalia-Diamantina_State_of_Minas_Gerais.html
5544292,Pousada Flor Da Pedra,"Rua Burgalhau, 596 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,indef,0,indef,indef,indef,indef,indef,-17.943300247192383,-43.623321533203125,https://www.tripadvisor.com.br/Hotel_Review-g303380-d5544292-Reviews-Pousada_Flor_Da_Pedra-Diamantina_State_of_Minas_Gerais.html
17595716,Casa Espetacular No Centro de Diamantina,"Rua Espirito Santo 301, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,indef,indef,0,indef,indef,100,53,19,-18.242971420288086,-43.59544372558594,https://www.tripadvisor.com.br/Hotel_Review-g303380-d17595716-Reviews-Casa_Espetacular_No_Centro_de_Diamantina-Diamantina_State_of_Minas_Gerais.html
4511356,Pousada Rio Pinheiro,"Av Silvio Felício Dos Santos, 987 Bom Jesus, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,indef,0,indef,indef,72,39,4,-18.24085807800293,-43.60905838012695,https://www.tripadvisor.com.br/Hotel_Review-g303380-d4511356-Reviews-Pousada_Rio_Pinheiro-Diamantina_State_of_Minas_Gerais.html
5544250,Pousada Rural Mil Oitavas,"Rua Mil Oitavas , S/N Bela Vista, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,indef,0,indef,indef,45,130,34,-18.23093032836914,-43.61235046386719,https://www.tripadvisor.com.br/Hotel_Review-g303380-d5544250-Reviews-Pousada_Rural_Mil_Oitavas-Diamantina_State_of_Minas_Gerais.html
5544206,Pousada Arraial Do Tijuco,"R. Caminho Do Carro, 333, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,indef,0,indef,indef,99,46,17,-18.245235443115234,-43.59430694580078,https://www.tripadvisor.com.br/Hotel_Review-g303380-d5544206-Reviews-Pousada_Arraial_Do_Tijuco-Diamantina_State_of_Minas_Gerais.html
5551360,Pousada Ivituruy,"Rua Da Quitanda, 22 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,indef,0,indef,indef,100,55,20,-18.24527931213379,-43.596473693847656,https://www.tripadvisor.com.br/Hotel_Review-g303380-d5551360-Reviews-Pousada_Ivituruy-Diamantina_State_of_Minas_Gerais.html
6544354,Pousada Ze Maria,"Praca Jose Alacoque Alves Pereira 2 Inhai, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,indef,0,indef,indef,91,48,10,-18.24441909790039,-43.60249328613281,https://www.tripadvisor.com.br/Hotel_Review-g303380-d6544354-Reviews-Pousada_Ze_Maria-Diamantina_State_of_Minas_Gerais.html
