restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,categoria_preco,faixa_preco,latitude,longitude,fonte
4012274,"Los Troncos","Avenida Albufereta 98, 03016 Alicante Espanha",Alicante ,4.5,627,$$ - $$$,indef,38.3629264831543,-0.44812101125717163,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d4012274-Reviews-Los_Troncos-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
9705527,"La Tasca Del Barrio","Calle Labradores 22 Izq. Plaza San Cristobal, 03002 Alicante Espanha",Alicante ,4.5,361,$,R$ 26 - R$ 124,38.34635925292969,-0.48339200019836426,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d9705527-Reviews-La_Tasca_Del_Barrio-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
4861264,"Alma del Sur","Calle de Munoz 2 Casco Antiguo Junto a la Con catedral de San Nicolás, 03002 Alicante Espanha",Alicante ,4.5,494,$$ - $$$,R$ 33 - R$ 98,38.345115661621094,-0.48266398906707764,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d4861264-Reviews-Alma_del_Sur-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
13543258,"Porto Felice Ristorante Italiano","Lg Muelle Levante 8 S/N Local 4, modulo 2, 03002 Alicante Espanha",Alicante ,4.5,400,$$$$,R$ 131 - R$ 648,38.33995056152344,-0.4803139865398407,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d13543258-Reviews-Porto_Felice_Ristorante_Italiano-Alicante_Costa_Blanca_Province_of_Alicante_Val.html
3741122,"Pizzeria Civitavecchia","Calle de la Virgen del Socorro 81, 03002 Alicante Espanha",Alicante ,4.5,273,$$ - $$$,R$ 65 - R$ 98,38.35117721557617,-0.4738920032978058,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d3741122-Reviews-Pizzeria_Civitavecchia-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Coun.html
12928128,"Suan Thai Restaurant","Calle Miguel Soler 6, 03002 Alicante Espanha",Alicante ,4.5,203,$$ - $$$,R$ 79 - R$ 164,38.3451042175293,-0.4830330014228821,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d12928128-Reviews-Suan_Thai_Restaurant-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Count.html
23557887,"Cabaña Grill Playa San Juan","Esquina De Jose Garberi Serran Y Av.Artista Remigio Soler Lopez, 03540 Alicante Espanha",Alicante ,5.0,52,$$ - $$$,R$ 28 - R$ 339,0.0,0.0,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d23557887-Reviews-Cabana_Grill_Playa_San_Juan-Alicante_Costa_Blanca_Province_of_Alicante_Valencia.html
13146564,"Open","Calle de Manuel Anton 12, 03004 Alicante Espanha",Alicante ,4.5,255,$$$$,R$ 98 - R$ 393,38.349708557128906,-0.48648500442504883,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d13146564-Reviews-Open-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
10276773,"Bululu","Calle Mayor 21, 03002 Alicante Espanha",Alicante ,4.5,323,$,indef,38.345027923583984,-0.4821639955043793,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d10276773-Reviews-Bululu-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
12177548,"Circo","Calle Teatro 8 Próximo al Teatro principal, la zona cultural y de ocio de la ciudad de Alicante., 03001 Alicante Espanha",Alicante ,4.5,582,$,R$ 79 - R$ 118,38.3459358215332,-0.4859429895877838,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d12177548-Reviews-Circo-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
